date_of_sale,address,postal_code,county,price,vat_exclusive,description_of_property,property_size_description,is_big,log_price,is_full_market_price,year,month,quarter
23/06/2014,"THE BRATHAS, CRADDENSTOWN, RAHARNEY",NA,Westmeath,2180,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.3384564936046046,Yes,23,6,2
10/08/2018,"CLUGGIN, OOLA, LIMERICK",NA,Limerick,2900,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.462397997898956,Yes,10,8,3
05/02/2014,"9 NORE HOUSE, CANADA SQ, WATERFORD",NA,Waterford,515,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.711807229041191,Yes,5,2,1
18/12/2012,"121 Kickham Road, Inchicore, Dublin 8",NA,Dublin,1790,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.2528530309798933,Yes,18,12,4
18/01/2010,"14 Killucan Manor Green, Killucan",NA,Westmeath,1875,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.2730012720637376,Yes,18,1,1
15/07/2016,"TULLY, CARROWBEHY, CASTLEREA",NA,Roscommon,1335,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.125481265700594,Yes,15,7,3
16/11/2015,"THE COTTAGE, LAHRAN NORTH, CAHIRCIVEEN",NA,Kerry,865,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.9370161074648142,Yes,16,11,4
22/08/2016,"FAWNINOUGHAN, MILFORD, DONEGAL",NA,Donegal,1950,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.290034611362518,No,22,8,3
23/03/2012,"93 St. John's Park, Waterford",NA,Waterford,680,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.832508912706236,Yes,23,3,1
10/04/2012,"Ballymacmoy, Killavullen",NA,Cork,800,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.9030899869919438,Yes,10,4,2
19/09/2012,"5 Thorndale Avenue, Artane",NA,Dublin,2580,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.41161970596323,Yes,19,9,3
05/06/2015,"3 Tyrone Court, Thomas Davis Street West, Inchicore",Dublin 8,Dublin,1709.25,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.2328055885720755,Yes,5,6,2
12/08/2014,"Cranadillon, Virginia",NA,Cavan,970,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.9867717342662448,Yes,12,8,3
04/05/2010,"179 Petitswood Manor, Mullingar",NA,Westmeath,2000,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.3010299956639813,Yes,4,5,2
08/04/2015,"56 Cluain Ros Leamhain, Roslevan, Ennis",NA,Clare,1101.32,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.041913526094411,Yes,8,4,2
18/11/2015,"Inniscarra, Dublin Road, Kilkenny",NA,Kilkenny,3800,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.57978359661681,Yes,18,11,4
08/09/2017,"5 Stratton Square, Adamstown Square, Adamstown",NA,Dublin,2466.96,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.3921621077710045,Yes,8,9,3
22/11/2013,"4  Abbey Hall, New Ross",NA,Wexford,120,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.0791812460476247,Yes,22,11,4
04/09/2017,"MAIN ST KILDORRERY, KILDORRERY, CORK",NA,Cork,750,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.8750612633917,Yes,4,9,3
15/01/2014,"5 Cois Na Farraige, Mosestown, Whitegate",NA,Cork,1100,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.041392685158225,Yes,15,1,1
01/11/2011,"37 Melville Rise, City Gate  Meakstown, Finglas  Dublin 11",NA,Dublin,1000,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3,Yes,1,11,4
15/06/2012,"48 Carton Court, Maynooth, Co. Kildare",NA,Kildare,2035,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.3085644135612386,Yes,15,6,2
19/08/2015,"21 WATERSIDE QUAY, HANOVER ST, CORK",NA,Cork,1550,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.1903316981702914,Yes,19,8,3
24/03/2017,"32 ABBEYWOOD CRESCENT, LUCAN, DUBLIN",NA,Dublin,2700,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.4313637641589874,Yes,24,3,1
25/04/2014,"LAKE HOUSE, COOLDURRAGHA, UNION HALL",NA,Cork,2600,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.4149733479708178,Yes,25,4,2
15/11/2017,"91 Aisling Park Estate, Shanaway Road, Ennis",NA,Clare,722.7096,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,2.858963823639184,Yes,15,11,4
24/10/2014,"3 Rann Mor Meadows, Crievesmith, Letterkenny",NA,Donegal,1299.5594,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.1137961349356478,Yes,24,10,4
12/03/2010,"116 Rath Lodge, Ashbourne, Co. Meath",NA,Meath,2650,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.423245873936808,Yes,12,3,1
18/11/2011,"49 Anna Villa, Ranelagh, Dublin 6",NA,Dublin,3800,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.57978359661681,Yes,18,11,4
14/02/2017,"12 Beresford Gardens, Donabate",NA,Dublin,3083.7003000000004,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.489072163029714,Yes,14,2,1
22/06/2017,"230 Caislean na HAbhainn, Castletroy, Limerick",NA,Limerick,2290.7156,Yes,New Dwelling house /Apartment,ge_125_square_meters,Not Big,3.3599711734243893,Yes,22,6,2
02/09/2016,"20 THE MOORINGS, BALLYMAHON RD, ATHLONE",NA,Westmeath,2925,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.466125870418199,Yes,2,9,3
27/11/2014,"3 Stone Park, Glenties",NA,Donegal,1200,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.0791812460476247,Yes,27,11,4
22/10/2012,"10 Castle Gardens, Ballybofey",NA,Donegal,1050,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.0211892990699383,Yes,22,10,4
29/07/2016,"15 VESEY PLACE, DUN LAOGHAIRE, DUBLIN",NA,Dublin,14700,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,4.1673173347481764,Yes,29,7,3
25/08/2017,"13 OAK HILL, GOREY",NA,Wexford,2202.643,Yes,New Dwelling house /Apartment,ge_125_square_meters,Not Big,3.3429441132679254,Yes,25,8,3
19/11/2015,"46 RATHDOWN DR, TERENURE, DUBLIN 6",NA,Dublin,11800,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,4.071882007306125,Yes,19,11,4
17/07/2015,"26 Chestnut Court, Johnstown Village, Navan",NA,Meath,1750,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.2430380486862944,Yes,17,7,3
08/03/2018,"23 GARDEN FIELD, BRUREE, LIMERICK",NA,Limerick,1350,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.130333768495006,Yes,8,3,1
18/04/2013,"139 Scarriff House, Mayor Street Lower, IFSC Dublin 1",NA,Dublin,1950,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.290034611362518,Yes,18,4,2
28/10/2016,"21 CARRIGEEN LEA, TRAMORE, CO WATERFORD",NA,Waterford,3600,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.5563025007672873,Yes,28,10,4
06/12/2017,"36 ORWELL GATE, BLOCK A, MARIANELLA",Dublin 6,Dublin,6563.876700000001,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.817160414396205,Yes,6,12,4
21/07/2015,"18 RIVERVIEW, SUMMERHILL, CARRICK ON SHANNON",NA,Leitrim,750,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.8750612633917,Yes,21,7,3
24/11/2016,"17 Cois Glaisin Close, Johnstown, Navan",NA,Meath,1577.09,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.197856477975747,Yes,24,11,4
08/05/2014,"Apartment 43 Cloncurry House, Spencer Dock, Dublin 1",Dublin 1,Dublin,3100,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.4913616938342726,Yes,8,5,2
20/01/2012,"Taylorstown, Ballycullane, New ROss",NA,Wexford,900,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.9542425094393248,Yes,20,1,1
14/10/2015,"12 THE WATERFRONT, LEITRIM VILLAGE, CO. LEITRIM",NA,Leitrim,570,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.7558748556724915,Yes,14,10,4
20/02/2016,"Apartment 18, Temple Lawns, Northwood  Santry",Dublin 9,Dublin,1300,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.113943352306837,Yes,20,2,1
30/10/2015,"102 CHURCH ST, LISTOWEL, KERRY",NA,Kerry,630,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.7993405494535817,Yes,30,10,4
05/12/2016,"APT 72, LA ROCHELLE, HIGH ST DUBLIN 8",Dublin 8,Dublin,1856.75,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.2687534325876353,Yes,5,12,4
28/08/2013,"2 Lealand Walk, Clondalkin",Dublin 22,Dublin,800.5,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.9033613362553186,Yes,28,8,3
01/07/2014,"8 PAIRC AN DUIN, SWELLEN, CAVAN",NA,Cavan,790,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.8976270912904414,Yes,1,7,3
02/08/2018,"28 Churchfield Way, Ashbourne, Co. Meath",NA,Meath,2907.489,Yes,New Dwelling house /Apartment,ge_125_square_meters,Not Big,3.4635180803228116,Yes,2,8,3
25/06/2013,"18A Windmill Heights, Belvedere Road, Wexford",NA,Wexford,546.25,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.737391449978478,Yes,25,6,2
10/04/2017,"GORTSKEAGH, CHARLEVILLE, CORK",NA,Cork,1600,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.204119982655925,Yes,10,4,2
17/10/2012,"Gurranes, Caheragh",NA,Cork,1150,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.060697840353612,Yes,17,10,4
22/11/2015,"INIS CLEIRE, BALLINLOUGH RD, CORK",NA,Cork,3750,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.574031267727719,Yes,22,11,4
27/04/2018,"103 CLUAIN BUI, THE MOYNE, ENNISCORTHY",NA,Wexford,1500,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.1760912590556813,Yes,27,4,2
04/07/2018,"81 MOUNT NEBO AVE, GURRANEBRAHER, CORK",NA,Cork,1380,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.1398790864012365,Yes,4,7,3
01/11/2010,"261 Thomand Road, Ballyfermot",Dublin 10,Dublin,1400,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.146128035678238,Yes,1,11,4
08/02/2017,"52 HARBOUR COURT, GEORGES PLACE, DUN LAOGHAIRE",NA,Dublin,3700,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.568201724066995,Yes,8,2,1
08/05/2014,"10 KINGSLAND PARADE, CIRCULAR RD SOUTH, DUBLIN 8",Dublin 8,Dublin,3640,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.561101383649056,Yes,8,5,2
30/01/2018,"17 ARDLIATH, ROSSNOWLAGH, DONEGAL",NA,Donegal,1620,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.2095150145426308,Yes,30,1,1
19/12/2016,"87 HANNAH SQ, PALMERSTOWN, DUBLIN 20",Dublin 20,Dublin,1950,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.290034611362518,Yes,19,12,4
01/12/2010,"Kilcloran, Camolin, Enniscorthy",NA,Wexford,2500,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.3979400086720375,Yes,1,12,4
16/12/2010,"146 Carrowkeel, Woodhaven, Castletroy",NA,Limerick,2550,Yes,New Dwelling house /Apartment,ge_125_square_meters,Not Big,3.406540180433955,No,16,12,4
12/11/2015,"34 HILLCREST, MAYFIELD, CLAREMORRIS",NA,Mayo,1675,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.224014811372864,Yes,12,11,4
03/05/2016,"5 THE COURTYARD, CLONSILLA DUBLIN 15, DUBLIN",Dublin 15,Dublin,1500,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.1760912590556813,Yes,3,5,2
23/04/2018,"10 THE HEATH, LUTTRELL PARK, CASTLEKNOCK",NA,Dublin,3950,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.59659709562646,Yes,23,4,2
13/03/2015,"8 GLENSIDE, PINECROFT, GRANGE DOUGLAS",NA,Cork,2500,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.3979400086720375,Yes,13,3,1
20/12/2016,"9 CAMDEN WHARF, CARROLLS QUAY, CORK",NA,Cork,1470,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.167317334748176,Yes,20,12,4
06/09/2011,"1 The Village, Adare, Co Limerick",NA,Limerick,2731.27,Yes,New Dwelling house /Apartment,ge_125_square_meters,Not Big,3.4363646344912793,Yes,6,9,3
19/12/2014,"52 MUSIC HALL, COWS LANE, TEMPLE BAR DUBLIN 8",Dublin 8,Dublin,1850,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.2671717284030137,Yes,19,12,4
16/03/2017,"APT 19, RYE ABBEY, KILCOCK",NA,Kildare,1460,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.164352855784437,Yes,16,3,1
21/08/2013,"Cappaghduff, Tourmakeady, Claremorris",NA,Mayo,671,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.826722520168992,Yes,21,8,3
22/08/2017,"WHITEFIELD, ANNESTOWN, WATERFORD",NA,Waterford,3000,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.4771212547196626,Yes,22,8,3
12/02/2015,"DOOEY NORTH, LETTERMACAWARD, COUNTY DONEGAL",NA,Galway,600,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.7781512503836434,Yes,12,2,1
04/12/2015,"APT 1 CE NA MARA, NEW DOCK RD, GALWAY",NA,Galway,1820,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.2600713879850747,Yes,4,12,4
20/06/2017,"12 ABBEYCOURT APTS, TRALEE, CO KERRY",NA,Kerry,165.38,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.2184829875936445,Yes,20,6,2
23/12/2014,"85 Gandon Hall, Lower Gardiner Street, Dublin 1",Dublin 1,Dublin,1150,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.060697840353612,Yes,23,12,4
13/10/2016,"ROCKVALE ROAD, NEWPORT, TIPPERARY",NA,Tipperary,500,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.6989700043360187,Yes,13,10,4
12/11/2014,"4 Brehon Court, Harolds Grange Road, Rathfarnham",Dublin 16,Dublin,2132.1585999999998,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.3288195064253556,Yes,12,11,4
14/07/2016,"4BALLYBODEN CRESCENT, RATHFARNHAM, DUBLIN",Dublin 16,Dublin,3500,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.5440680443502757,Yes,14,7,3
24/08/2012,"24 Hibernia, De Vesci Court, Monkstown",NA,Dublin,1585,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.2000292665537704,Yes,24,8,3
07/12/2016,"22 SLADE CASTLE WALK, SAGGART, DUBLIN",Dublin 24,Dublin,1800,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.255272505103306,Yes,7,12,4
31/08/2018,"CLOONBARRY, ACLARE, SLIGO",NA,Sligo,1880,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.2741578492636796,Yes,31,8,3
04/07/2018,"1 POUND ROAD, CASTLEBAR, COUNTY MAYO",NA,Mayo,700,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.845098040014257,Yes,4,7,3
25/11/2016,"BUSHERSTOWN, DUNKERRIN, BIRR",NA,Offaly,475,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.6766936096248664,Yes,25,11,4
25/07/2018,"15 Norabrook, Howth Road, Clontarf",Dublin 3,Dublin,9250,Yes,New Dwelling house /Apartment,ge_125_square_meters,Not Big,3.9661417327390325,Yes,25,7,3
20/03/2018,"2 Orwell Place, Block B, Marianella",NA,Dublin,6828.187,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.8343054064022795,Yes,20,3,1
22/12/2015,"BALLYCUSHLANE, BROADWAY, WEXFORD",NA,Wexford,750,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.8750612633917,Yes,22,12,4
21/12/2017,"14 Shackleton Way, Shackleton Park, Lucan",NA,Dublin,3215.86,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.507297133810582,Yes,21,12,4
09/01/2015,"7 JOHNSTOWN HOUSE, BALLYGALL RD EAST, DUBLIN 11",Dublin 11,Dublin,2250,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.3521825181113627,Yes,9,1,1
19/11/2012,"1  Coill Mara, Cappagh Road, Galway",NA,Galway,1200,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.0791812460476247,Yes,19,11,4
05/10/2012,"Knockerk, Slane",NA,Meath,2250,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.3521825181113627,Yes,5,10,4
18/07/2016,"392 COLLINSWOOD, BEAUMONT, DUBLIN 9",Dublin 9,Dublin,3515,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.5459253293558426,Yes,18,7,3
26/07/2017,"3 THE FAIRWAYS, SEABROOK MANOR, PORTMARNOCK",Dublin 13,Dublin,2550,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.406540180433955,Yes,26,7,3
22/04/2016,"12 ST COMANS PK, ATHLONE, WESTMEATH",NA,Roscommon,770,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.886490725172482,Yes,22,4,2
29/07/2016,"8 FINGAL PLACE, DUBLIN 8, DUBLIN",Dublin 7,Dublin,3650,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.5622928644564746,Yes,29,7,3
17/05/2014,"58 BRIDGEWATER, CARRIGROHANE, CORK",NA,Cork,2800,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.4471580313422194,Yes,17,5,2
07/07/2017,"76 THE DRIVE, KILL, ST LAWRENCE",NA,Waterford,1665.2,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.2214664022147397,Yes,7,7,3
13/09/2018,"16 BO DEARG, DRUMLISH RD, LONGFORD TOWN",NA,Longford,1685,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.2265999052073573,Yes,13,9,3
21/12/2015,"25 Carrig Mill, Kilnacarrig",NA,Wicklow,4845.81,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.6853663818259963,Yes,21,12,4
25/09/2015,"no 24 Ard na Ri, Castlelyons",NA,Cork,1585.9,Yes,New Dwelling house /Apartment,ge_125_square_meters,Not Big,3.200275799111851,Yes,25,9,3
15/07/2014,"98 Rockview, Deerpark, Cashel",NA,Tipperary,608,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.783903579272735,Yes,15,7,3
19/12/2013,"Apt 60 Block 4, Hampton Court, Cootehill Road",NA,Cavan,220.5,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.3434085938038574,Yes,19,12,4
20/05/2015,"1 BOWLING COURT, BOWLING GREEN, MALLOW",NA,Cork,700,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.845098040014257,Yes,20,5,2
09/06/2017,"14 MT NEBO AVE, GURRANEBRAHER, CORK",NA,Cork,1000,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3,Yes,9,6,2
20/07/2018,"BAWNFUNE, BUTLERSTOWN, CO WATERFORD",NA,Waterford,1550,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.1903316981702914,Yes,20,7,3
16/08/2016,"APARTMENT 7, CARNEGIE COURT, NORTH STREET",NA,Dublin,1765,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.2467447097238415,Yes,16,8,3
14/11/2012,"107 Larkfield Gardens, Harold's Cross, Dublin 6W",Dublin 6w,Dublin,2000,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.3010299956639813,Yes,14,11,4
22/04/2016,"4 Lord Leitrim Court, Mohill, Co Leitrim",NA,Leitrim,600,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,2.7781512503836434,Yes,22,4,2
24/02/2017,"3 OAKFIELD COURT, HAZELMERE, NAAS",NA,Kildare,1640,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.214843848047698,Yes,24,2,1
04/12/2013,"16 Coney Avenue, Coneyboro, Athy",NA,Kildare,660.79,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,2.82006346200954,Yes,4,12,4
14/03/2018,"172 BENMADIGAN RD, DRIMNAGH, DUBLIN 12",Dublin 12,Dublin,2600,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.4149733479708178,Yes,14,3,1
19/12/2013,"1-25 Moneenageisha Court, Galway",NA,Galway,21000,Yes,New Dwelling house /Apartment,ge_125_square_meters,Not Big,4.3222192947339195,Yes,19,12,4
04/06/2014,"KILDUN BEG, THE NEALE, MAYO",NA,Mayo,450,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.6532125137753435,Yes,4,6,2
21/08/2017,"38 MILLBOURNE CRESCENT, ASHBOURNE, MEATH",NA,Meath,2700,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.4313637641589874,Yes,21,8,3
17/11/2016,"11 YELLOW MEADOWS PARK, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,2320,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.3654879848909,Yes,17,11,4
09/06/2014,"229 SOUTH CIRCULAR ROAD, DUBLIN 8, DUBLIN 8",Dublin 8,Dublin,4250,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.6283889300503116,Yes,9,6,2
11/12/2017,"BOLINREADY, BALLYCANEW, GOREY",NA,Wexford,2100,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.322219294733919,Yes,11,12,4
09/03/2011,"Curreeny Commons, Kilcommon",NA,Tipperary,80,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,1.9030899869919435,Yes,9,3,1
18/02/2015,"47 Boheraroan, Newmarket on Fergus, Co. Clare",NA,Clare,440,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,2.6434526764861874,Yes,18,2,1
17/08/2017,"140 COOLEVIN, BALLYBRACK, DUBLIN",NA,Dublin,3165,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.500373714353374,Yes,17,8,3
23/05/2016,"16 ST FLANNAN ST, NENAGH, TIPPERARY",NA,Tipperary,950,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.9777236052888476,Yes,23,5,2
17/12/2013,"10 SUMMERHILL DR, POWERSTOWN RD, CLONMEL",NA,Tipperary,650,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.8129133566428557,Yes,17,12,4
16/12/2016,"11 FRIARS HILL, WICKLOW TOWN, WICKLOW",NA,Wicklow,3450,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.537819095073274,Yes,16,12,4
05/09/2013,"408 HAROLD'S CROSS ROAD, HAROLD'S CROSS",Dublin 6w,Dublin,4250,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.6283889300503116,Yes,5,9,3
13/02/2018,"9 Presentation Place, Barrett Street, Bagenalstown",NA,Carlow,818.7669999999999,No,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,2.913160330318368,Yes,13,2,1
05/12/2012,"Creggan, Kilkenny West",NA,Westmeath,240,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.380211241711606,No,5,12,4
20/03/2018,"17 POACHERS LOUGH, LEIGHLINBRIDGE, CARLOW",NA,Carlow,1224,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.087781417809542,Yes,20,3,1
10/07/2014,"42 BALLINTEER PARK, BALLINTEER, DUBLIN 16",Dublin 16,Dublin,4100,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.6127838567197355,Yes,10,7,3
29/02/2016,"17 MERCER HOUSE, BRENNANSTOWN SQUARE, CABINTEELY",Dublin 18,Dublin,3200,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.505149978319906,Yes,29,2,1
04/12/2017,"14 WAVERLY AVENUE, WAVERLY, GREYSTONES",NA,Wicklow,3920.7,Yes,New Dwelling house /Apartment,ge_125_square_meters,Not Big,3.5933636126829978,Yes,4,12,4
31/08/2016,"23 MEANUS HEIGHTS, CASTLEMAINE, KERRY",NA,Kerry,1237.5,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.0925452076056064,Yes,31,8,3
24/04/2015,"14 ROCHDALE, HONEY PARK, KILL AVENUE",Dublin 15,Dublin,1572.5,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.1965906541173066,No,24,4,2
22/05/2018,"4 ELM PARK, CLAREMORRIS, MAYO",NA,Mayo,1090,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.037426497940624,Yes,22,5,2
22/12/2017,"6 OAKLAWN VIEW, NEWCASTLE, CO. WICKLOW",NA,Wicklow,3200,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.505149978319906,Yes,22,12,4
25/03/2015,"25 ANNHY PARK, LONGFORD, LONGFORD",NA,Longford,650,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.8129133566428557,Yes,25,3,1
17/12/2013,"SHRAIGH, BUNNAHOWEN, BALLINA",NA,Mayo,55,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,1.7403626894942439,No,17,12,4
